Date,Share_Code,Year_High_GHS,Year_Low_GHS,Previous_Closing_Price_VWAP_GHS,Opening_Price_GHS,Closing_Price_GHS,Price_Change_GHS,Closing_Bid_Price_GHS,Closing_Offer_Price_GHS,Total_Shares_Traded,Total_Value_Traded,Last_Transactio_ Price_GHS
19/10/2011,CAL,0.39,0.25,0.24,0.24,0.25,0.01,0.25,0.26,"32,800",,0.25
20/10/2011,CAL,0.39,0.25,0.25,0.25,0.28,0.03,0.25,0.28,"16,000,700",,0.28
21/10/2011,CAL,0.39,0.25,0.28,0.28,0.25,-0.03,0.25,0.27,"10,000",,0.25
24/10/2011,CAL,0.39,0.25,0.25,0.25,0.25,0,0.25,,"10,200",,0.25
25/10/2011,CAL,0.39,0.25,0.25,0.25,0.25,0,0.25,0.28,"10,600",,0.25
26/10/2011,CAL,0.39,0.25,0.25,0.25,0.25,0,0.24,0.28,0,,0.25
27/10/2011,CAL,0.39,0.25,0.25,0.25,0.26,0.01,0.24,0.26,900,,0.26
28/10/2011,CAL,0.39,0.25,0.26,0.26,0.26,0,0.25,0.26,0,,0.26
31/10/2011,CAL,0.39,0.25,0.26,0.26,0.26,0,0.25,0.26,"1,400",,0.25
01/11/2011,CAL,0.39,0.25,0.26,0.26,0.26,0,0.25,0.26,"18,400",,0.26
02/11/2011,CAL,0.39,0.25,0.26,0.26,0.26,0,,0.26,0,,0.26
03/11/2011,CAL,0.39,0.25,0.26,0.26,0.24,-0.02,0.23,0.25,"1,423,800",,0.24
04/11/2011,CAL,0.39,0.25,0.26,0.24,0.24,0,0.24,0.25,0,,0.24
08/11/2011,CAL,0.39,0.25,0.24,0.24,0.24,0,,0.24,"6,700",,0.24
09/11/2011,CAL,0.39,0.25,0.24,0.24,0.23,-0.01,0.23,0.24,200,,0.23
10/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.22,0.23,"9,200",,0.23
11/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.23,0.25,"5,400",,0.23
14/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.22,0.24,"6,400",,0.23
15/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.22,0.23,"11,700",,0.23
16/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.22,0.23,"21,100",,0.22
17/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.23,0.25,"6,300",,0.23
18/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.22,0.23,"1,700",,0.23
21/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.23,0.24,"11,300",,0.23
22/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.23,0.26,"4,700",,0.23
23/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.23,0.25,"3,200",,0.23
24/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.23,0.26,"6,700",,0.23
25/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.23,0.24,"3,400",,0.23
28/11/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.2,,"4,000",,0.23
29/11/2011,CAL,0.39,0.25,0.23,0.23,0.25,0.02,0.24,0.26,"80,500",,0.23
30/11/2011,CAL,0.39,0.25,0.25,0.25,0.26,0.01,0.24,0.26,"80,300",,0.26
01/12/2011,CAL,0.39,0.25,0.26,0.26,0.23,-0.03,0.23,0.24,"1,400",,0.24
05/12/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.23,0.25,"3,100",,0.23
06/12/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.22,0.26,"69,400",,0.23
07/12/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.23,0.26,"40,000",,0.23
08/12/2011,CAL,0.39,0.25,0.23,0.23,0.23,0,0.23,0.24,"1,100",,0.23
09/12/2011,CAL,0.39,0.25,0.23,0.23,0.24,0.01,0.24,0.25,"30,700",,0.24
12/12/2011,CAL,0.39,0.23,0.24,0.24,0.23,-0.01,0.23,0.24,"1,200",,0.23
13/12/2011,CAL,0.39,0.22,0.23,0.23,0.22,-0.01,0.22,0.26,"204,200",,0.23
14/12/2011,CAL,0.39,0.22,0.22,0.22,0.23,0.01,0.23,,700,,0.22
15/12/2011,CAL,0.39,0.22,0.23,0.23,0.23,0,0.23,0.24,"1,000",,0.23
16/12/2011,CAL,0.39,0.22,0.23,0.23,0.24,0.01,0.23,0.24,"13,200",,0.24
19/12/2011,CAL,0.39,0.22,0.24,0.24,0.24,0,0.24,0.25,"47,000",,0.24
20/12/2011,CAL,0.39,0.22,0.24,0.24,0.24,0,0.24,0.25,"27,600",,0.24
21/12/2011,CAL,0.39,0.22,0.24,0.24,0.25,0.01,0.24,0.25,"13,600",,0.25
22/12/2011,CAL,0.39,0.22,0.25,0.25,0.25,0,0.25,0.26,"28,200",,0.25
23/12/2011,CAL,0.39,0.22,0.25,0.25,0.26,0.01,0.25,0.26,"16,600",,0.26
28/12/2011,CAL,0.39,0.22,0.26,0.26,0.26,0,0.26,0.26,500,,0.26
29/12/2011,CAL,0.39,0.22,0.26,0.26,0.26,0,,0.26,"71,200",,0.26
30/12/2011,CAL,0.39,0.22,0.26,0.26,0.28,0.02,0.24,0.28,"131,800",,0.29
03/01/2012,CAL,0.39,0.22,0.28,0.28,0.28,0,0.24,0.28,0,,0.28
04/01/2012,CAL,0.39,0.22,0.28,0.28,0.28,0,0.25,0.28,0,,0.28
05/01/2012,CAL,0.28,0.27,0.28,0.28,0.27,-0.01,0.26,0.27,"1,000",,0.27
06/01/2012,CAL,0.28,0.27,0.27,0.27,0.27,0,,0.27,800,,0.27
09/01/2012,CAL,0.28,0.26,0.27,0.27,0.26,-0.01,,0.26,"3,100",,0.26
10/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.26,0.27,"26,400",,0.26
11/01/2012,CAL,0.28,0.26,0.26,0.26,0.27,0.01,0.26,0.28,"6,900",,0.26
12/01/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,"19,400",,0.27
13/01/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,200,,0.27
16/01/2012,CAL,0.28,0.26,0.27,0.27,0.26,-0.01,0.26,0.27,100,,0.26
17/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.25,0.26,"2,900",,0.26
18/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,,0.25,300,,0.26
19/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.26,0.27,"45,900",,0.26
20/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.26,0.28,0,,0.26
23/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.26,0.27,"2,200",,0.26
24/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,,,"6,300",,0.26
25/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.26,0.27,"10,100",,0.26
26/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.26,0.27,"28,100",,0.26
27/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.26,0.27,0,,0.26
30/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.25,0.27,"15,000",,0.26
31/01/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.26,0.28,"2,500",,0.26
01/02/2012,CAL,0.28,0.26,0.26,0.26,0.27,0.01,0.26,0.27,"3,300",,0.27
02/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,"25,100",,0.27
03/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,"25,200",,0.27
06/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.27,0.28,"18,000",,0.27
07/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,"116,500",,0.27
08/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,300,,0.27
09/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.28,"99,600",,0.26
10/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.27,0.28,"8,500",,0.27
13/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,"2,800",,0.27
14/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.28,0.27,"4,400",,0.27
15/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,"10,200",,0.26
16/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,"1,000,100",,0.27
17/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,0,,0.27
20/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,"2,000",,0.27
21/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,0,,0.27
22/02/2012,CAL,0.28,0.26,0.27,0.27,0.27,0,0.26,0.27,500,,0.27
23/02/2012,CAL,0.28,0.26,0.27,0.27,0.26,-0.01,,0.26,"13,200",,0.26
24/02/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.25,0.26,"7,500",,0.26
27/02/2012,CAL,0.28,0.26,0.26,0.26,0.26,0,0.25,0.26,0,,0.26
28/02/2012,CAL,0.28,0.26,0.26,0.26,0.25,-0.01,,0.25,"12,000",,0.25
29/02/2012,CAL,0.28,0.26,0.25,0.25,0.24,-0.01,0.24,0.25,"7,300",,0.24
01/03/2012,CAL,0.28,0.26,0.24,0.24,0.24,0,0.24,0.26,"1,000",,0.24
02/03/2012,CAL,0.28,0.26,0.24,0.24,0.25,0.01,0.25,0.27,"6,300",,0.26
05/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.25,0.26,"17,400",,0.25
07/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.24,0.27,"210,900",,0.25
08/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.24,0.25,"1,000",,0.25
09/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.24,0.25,"105,100",,0.25
12/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.24,0.25,0,,0.25
13/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.24,0.25,"4,900",,0.25
14/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.24,0.25,0,,0.25
15/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,,0.25,"11,400",,0.25
16/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.24,0.25,"55,400",,0.25
19/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.24,0.25,"13,000",,0.25
20/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.24,0.25,"2,700",,0.25
21/03/2012,CAL,0.28,0.26,0.25,0.25,0.25,0,0.23,0.25,0,,0.25
22/03/2012,CAL,0.28,0.24,0.25,0.25,0.24,-0.01,0.24,0.25,"2,400",,0.24
23/03/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.24,0.25,"7,700",,0.24
26/03/2012,CAL,0.28,0.24,0.24,0.24,0.25,0.01,0.24,0.25,"25,900",,0.25
27/03/2012,CAL,0.28,0.24,0.25,0.25,0.24,-0.01,0.24,0.25,"1,200",,0.24
28/03/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.24,0.25,"92,300",,0.24
29/03/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,,0.24,"16,300",,0.24
30/03/2012,CAL,0.28,0.24,0.24,0.24,0.25,0.01,0.24,0.25,"414,600",,0.24
02/04/2012,CAL,0.28,0.24,0.25,0.25,0.25,0,0.24,0.25,0,,0.25
03/04/2012,CAL,0.28,0.24,0.25,0.25,0.25,0,0.24,0.25,0,,0.25
04/04/2012,CAL,0.28,0.24,0.25,0.25,0.24,-0.01,,0.24,"53,000",,0.24
05/04/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"2,100",,0.24
10/04/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"38,000",,0.24
11/04/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"13,900",,0.24
12/04/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"2,000",,0.24
13/04/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,300,,0.24
16/04/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"4,100",,0.24
17/04/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"3,100",,0.24
18/04/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.24,0.25,"48,400",,0.24
19/04/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"3,000",,0.24
20/04/2012,CAL,0.28,0.24,0.24,0.24,0.25,0.01,0.23,0.25,"75,000",,0.25
23/04/2012,CAL,0.28,0.24,0.25,0.25,0.24,-0.01,0.23,0.24,"14,400",,0.24
24/04/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"2,500",,0.24
25/04/2012,CAL,0.28,0.24,0.24,0.24,0.25,0.01,0.24,0.25,"1,800",,0.25
26/04/2012,CAL,0.28,0.24,0.25,0.25,0.25,0,0.24,0.25,"303,400",,0.25
27/04/2012,CAL,0.28,0.24,0.25,0.25,0.25,0,0.24,0.25,"40,000",,0.25
30/04/2012,CAL,0.28,0.24,0.25,0.25,0.25,0,0.24,0.25,0,,0.25
02/05/2012,CAL,0.28,0.24,0.25,0.25,0.24,-0.01,0.24,0.25,"17,200",,0.24
03/05/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.24,0.25,"251,400",,0.24
04/05/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"256,400",,0.24
07/05/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"42,200",,0.24
08/05/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,"3,000",,0.24
09/05/2012,CAL,0.28,0.24,0.24,0.24,0.23,-0.01,,0.23,"151,400",,0.23
10/05/2012,CAL,0.28,0.24,0.23,0.23,0.23,0,,0.23,"12,200",,0.23
11/05/2012,CAL,0.28,0.24,0.23,0.23,0.23,0,0.22,0.23,"38,400",,0.23
14/05/2012,CAL,0.28,0.24,0.23,0.23,0.23,0,0.22,0.23,"14,500",,0.23
15/05/2012,CAL,0.28,0.24,0.23,0.23,0.23,0,0.22,0.24,"779,600",,0.2
16/05/2012,CAL,0.28,0.24,0.23,0.23,0.25,0.02,0.24,0.26,"186,100",,0.25
17/05/2012,CAL,0.28,0.24,0.25,0.25,0.25,0,0.23,0.25,100,,0.25
18/05/2012,CAL,0.28,0.24,0.25,0.25,0.25,0,0.24,0.25,"16,800",,0.25
21/05/2012,CAL,0.28,0.24,0.25,0.25,0.24,-0.01,,0.25,"5,800",,0.24
22/05/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,,0.24,0,,0.24
23/05/2012,CAL,0.28,0.24,0.24,0.24,0.24,0,0.23,0.24,600,,0.23
24/05/2012,CAL,0.28,0.23,0.24,0.24,0.24,0,0.23,0.24,"3,100",,0.23
28/05/2012,CAL,0.28,0.23,0.24,0.24,0.24,0,,0.24,"1,600",,0.24
29/05/2012,CAL,0.28,0.23,0.24,0.24,0.24,0,,0.24,"4,500",,0.24
30/05/2012,CAL,0.28,0.23,0.24,0.24,0.24,0,0.23,0.24,"4,600",,0.24
31/05/2012,CAL,0.28,0.23,0.24,0.24,0.23,-0.01,0.22,0.24,"34,800",,0.23
01/06/2012,CAL,0.28,0.23,0.23,0.23,0.23,0,0.23,0.24,"3,100",,0.23
04/06/2012,CAL,0.28,0.23,0.23,0.23,0.23,0,0.21,0.23,600,,0.23
05/06/2012,CAL,0.28,0.23,0.23,0.23,0.23,0,,0.24,0,,0.23
06/06/2012,CAL,0.28,0.23,0.23,0.23,0.23,0,0.22,0.23,"234,800",,0.23
07/06/2012,CAL,0.28,0.23,0.23,0.23,0.23,0,0.22,0.23,"31,400",,0.23
08/06/2012,CAL,0.28,0.23,0.23,0.23,0.22,-0.01,0.22,0.23,"14,700",,0.23
12/06/2012,CAL,0.28,0.23,0.23,0.23,0.24,0.01,0.24,0.25,"65,900",,0.24
11/06/2012,CAL,0.28,0.23,0.23,0.23,0.22,-0.01,0.22,0.23,"14,700",,0.23
13/06/2012,CAL,0.28,0.23,0.24,0.24,0.25,0.01,0.25,0.26,"268,400",,0.24
14/06/2012,CAL,0.28,0.23,0.25,0.25,0.26,0.01,0.25,0.26,"10,400",,0.25
15/06/2012,CAL,0.28,0.23,0.26,0.26,0.26,0,0.25,0.26,"3,600",,0.26
18/06/2012,CAL,0.28,0.23,0.26,0.26,0.26,0,0.26,0.27,"16,500",,0.26
19/06/2012,CAL,0.28,0.23,0.26,0.26,0.26,0,0.26,0.27,"1,400",,0.26
20/06/2012,CAL,0.28,0.23,0.26,0.26,0.27,0.01,0.27,0.28,"887,600",,0.27
21/06/2012,CAL,0.28,0.23,0.27,0.27,0.27,0,,0.28,"266,800",,0.27
22/06/2012,CAL,0.28,0.23,0.27,0.27,0.27,0,,0.28,"266,800",,0.27
25/06/2012,CAL,0.28,0.23,0.28,0.28,0.28,0,,0.29,"22,000",,0.28
26/06/2012,CAL,0.29,0.23,0.28,0.28,0.29,0.01,0.29,0.3,"6,600",,0.29
27/06/2012,CAL,0.29,0.23,0.29,0.29,0.29,0,0.29,0.3,"11,900",,0.29
28/06/2012,CAL,0.29,0.23,0.29,0.29,0.29,0,0.29,0.3,"104,100",,0.29
29/06/2012,CAL,0.29,0.23,0.29,0.29,0.29,0,0.29,0.3,"226,100",,0.29
03/07/2012,CAL,0.3,0.23,0.29,0.29,0.3,0.01,0.3,0.31,"18,600",,0.3
04/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.3,0.32,"2,400",,0.3
05/07/2012,CAL,0.29,0.23,0.29,0.29,0.29,0,0.29,0.3,"11,900",,0.29
06/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.3,0.31,"32,700",,0.3
09/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.3,0.32,"392,400",,0.3
10/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.29,0.3,"1,513,100",,0.3
11/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.29,0.3,"88,000",,0.3
12/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.3,,"208,100",,0.3
13/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.28,0.31,"345,100",,0.3
16/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.3,0.31,"128,200",,0.3
17/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.29,0.3,"110,000",,0.3
18/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.29,0.3,"102,200",,0.3
19/07/2012,CAL,0.3,0.23,0.3,0.3,0.31,0.01,,0.3,"2,201,500",,0.3
23/07/2012,CAL,0.3,0.23,0.31,0.31,0.31,0,0.3,0.31,"270,000",,0.31
24/07/2012,CAL,0.3,0.23,0.31,0.31,0.31,0,,,"388,700",,0.31
25/07/2012,CAL,0.3,0.23,0.31,0.31,0.31,0,0.3,0.31,"170,600",,0.31
26/07/2012,CAL,0.3,0.23,0.31,0.31,0.31,0,,0.31,200,,0.31
27/07/2012,CAL,0.3,0.23,0.31,0.31,0.3,-0.01,0.3,0.31,"28,500",,0.3
30/07/2012,CAL,0.3,0.23,0.3,0.3,0.3,0,0.3,0.31,500,,0.3
31/07/2012,CAL,0.31,0.23,0.3,0.3,0.31,0.01,0.3,0.31,"13,300",,0.31
01/08/2012,CAL,0.31,0.23,0.31,0.31,0.31,0,,0.31,"27,000",,0.31
02/08/2012,CAL,0.31,0.23,0.31,0.31,0.31,0,0.3,0.31,600,,0.31
03/08/2012,CAL,0.31,0.23,0.31,0.31,0.31,0,0.3,0.31,"3,200",,0.31
06/08/2012,CAL,0.31,0.23,0.31,0.31,0.31,0,0.3,0.31,"4,600",,0.31
07/08/2012,CAL,0.31,0.23,0.31,0.31,0.31,0,,0.31,"16,600",,0.31
08/08/2012,CAL,0.31,0.23,0.31,0.31,0.31,0,,0.3,"3,000",,0.31
09/08/2012,CAL,0.31,0.23,0.31,0.31,0.32,0.01,0.3,,"523,500",,0.32
13/08/2012,CAL,0.31,0.23,0.32,0.32,0.32,0,0.31,0.32,"3,900",,0.32
14/08/2012,CAL,0.31,0.23,0.32,0.32,0.32,0,0.32,0.33,"11,600",,0.32
15/08/2012,CAL,0.33,0.23,0.32,0.32,0.33,0.01,,0.33,"17,600",,0.33
16/08/2012,CAL,0.33,0.23,0.33,0.33,0.33,0,,0.33,"2,700",,0.33
17/08/2012,CAL,0.33,0.23,0.33,0.33,0.32,-0.01,,0.33,"2,500,900",,0.32
21/08/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,,0.32,"1,005,100",,0.32
22/08/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,,0.32,"1,300",,0.32
23/08/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,,0.32,0,,0.32
24/08/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,,0.32,"9,900",,0.32
27/08/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,0.33,"64,400",,0.32
28/08/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.33,,"138,300",,0.33
29/08/2012,CAL,0.33,0.23,0.32,0.32,0.33,0.01,0.32,0.33,"3,300",,0.33
30/08/2012,CAL,0.33,0.23,0.33,0.33,0.33,0,0.32,0.33,0,,0.33
31/08/2012,CAL,0.33,0.23,0.33,0.33,0.32,-0.01,,0.33,"6,700",,0.32
03/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,0.33,"101,800",,0.33
04/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,0.33,"10,000",,0.32
05/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,,0.33,"20,000",,0.32
06/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,,0.33,0,,0.32
07/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,,0.31,"94,900",,0.32
11/09/2012,CAL,0.33,0.23,0.33,0.33,0.32,-0.01,,0.32,"2,600",,0.32
10/09/2012,CAL,0.33,0.23,0.32,0.32,0.33,0.01,0.32,0.33,"10,000",,0.33
12/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"2,400",,0.32
13/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"3,700",,0.32
14/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"3,300",,0.32
17/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"6,000",,0.32
18/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"39,500",,0.31
19/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.3,0.32,"45,200",,0.32
20/09/2012,CAL,0.33,0.23,0.32,0.32,0.31,-0.01,0.3,0.32,"1,400",,0.31
24/09/2012,CAL,0.33,0.23,0.31,0.31,0.32,0.01,0.31,0.32,"5,700",,0.32
25/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.3,0.32,"13,900",,0.31
26/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.3,0.32,"1,155,300",,0.31
27/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,,"11,900",,0.32
28/09/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,,"6,500",,0.32
01/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,,0.32,"132,700",,0.32
02/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"1,100",,0.32
03/10/2012,CAL,0.33,0.23,0.32,0.32,0.31,-0.01,0.31,0.32,"8,900",,0.31
04/10/2012,CAL,0.33,0.23,0.31,0.31,0.32,0.01,0.31,0.32,"15,000",,0.32
05/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"15,700",,0.32
08/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.33,"30,800",,0.32
09/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"11,000",,0.32
10/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,0.34,"89,400",,0.32
11/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"9,800",,0.32
12/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,,"48,500",,0.32
15/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,0.33,"8,500",,0.32
16/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,,"4,000",,0.32
17/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,,600,,0.32
18/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,,0.32,"1,753,400",,0.32
19/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,,"4,000",,0.32
22/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"1,000",,0.32
23/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,0.34,500,,0.32
24/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.31,0.32,"12,000",,0.32
25/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,,"17,800",,0.32
29/10/2012,CAL,0.33,0.23,0.32,0.32,0.32,0,0.32,0.33,"142,800",,0.32
30/10/2012,CAL,0.33,0.23,0.32,0.32,0.33,0.01,0.32,,"184,200",,0.33
31/10/2012,CAL,0.33,0.23,0.33,0.33,0.34,0.01,0.33,0.35,"22,003,100",,0.34
02/11/2012,CAL,0.34,0.23,0.34,0.34,0.33,-0.01,0.33,0.34,"19,700",,0.34
01/11/2012,CAL,0.33,0.23,0.34,0.34,0.34,0,0.33,0.34,"3,900",,0.33
05/11/2012,CAL,0.34,0.23,0.33,0.33,0.33,0,0.32,0.33,"26,400",,0.33
06/11/2012,CAL,0.34,0.23,0.33,0.33,0.34,0.01,0.33,0.34,200,,0.34
07/11/2012,CAL,0.34,0.23,0.34,0.34,0.34,0,0.34,0.35,"32,900",,0.34
08/11/2012,CAL,0.34,0.23,0.34,0.34,0.34,0,0.34,,"2,000",,0.34
09/11/2012,CAL,0.34,0.23,0.34,0.34,0.35,0.01,0.34,0.36,"500,200",,0.35
12/11/2012,CAL,0.34,0.23,0.35,0.35,0.35,0,0.35,,"43,700",,0.35
13/11/2012,CAL,0.34,0.23,0.35,0.35,0.35,0,0.32,0.35,"7,000",,0.35
14/11/2012,CAL,0.34,0.23,0.35,0.35,0.36,0.01,0.36,0.4,"155,500",,0.36
15/11/2012,CAL,0.37,0.23,0.36,0.36,0.37,0.01,0.37,0.4,"101,800",,0.37
16/11/2012,CAL,0.38,0.23,0.37,0.37,0.38,0.01,0.37,0.4,"180,800",,0.38
19/11/2012,CAL,0.38,0.23,0.38,0.38,0.37,-0.01,0.37,0.4,"328,100",,0.37
20/11/2012,CAL,0.38,0.23,0.37,0.37,0.37,0,0.37,0.39,"51,300",,0.37
21/11/2012,CAL,0.38,0.23,0.37,0.37,0.37,0,0.35,0.37,"271,500",,0.37
22/11/2012,CAL,0.38,0.23,0.37,0.37,0.37,0,0.37,0.38,"2,300",,0.37
23/11/2012,CAL,0.38,0.23,0.37,0.37,0.38,0.01,0.37,0.4,"62,700",,0.37
27/11/2012,CAL,0.38,0.23,0.38,0.38,0.38,0,0.38,0.4,"5,200",,0.38
